Name;Team;Competition;Nationality;Age;Primary Position;Secondary Position;Minutes Played;finishing;dribbling;passing;creation;defending;pressing;overall;overall_global;overall_league_adjusted
Andreas Voglsammer;Arminia Bielefeld;1. Bundesliga;Germany;29;Left Wing;Left Midfielder;1066,4;16,6713895;24,20023064;23,18818084;27,17980477;28,8370693;26,70635443;29,82194213;43,98613692;40,74956786
Joshua John;VVV Venlo;Eredivisie;Aruba;32;Left Wing;Right Wing;1427,9502;21,07321291;31,6631158;32,89613114;19,16416595;32,32682875;21,98018953;34,4879868;43,97268937;33,54820807
Theo Walcott;Southampton;Premier League;England;32;Right Midfielder;Left Midfielder;1706,1666;24,55419834;27,1783713;34,70780399;11,4968002;37,23794272;58,16599537;43,84267043;43,94976749;47,90102888
Roberto Olabe;Tondela;Primeira Liga;Spain;25;Left Centre Midfielder;Left Wing;1159,6334;0,01127064;37,81522207;45,98690254;14,81152742;54,25926252;73,49798834;32,80445705;43,90723387;43,06920418
Imad Faraj;Royal Excel Mouscron;Jupiler Pro League;France;22;Right Wing;Right Back;1271,7667;12,62981225;44,54344707;32,51907383;20,66887849;52,13706058;18,49848246;31,06213604;43,8819891;33,47900985
Cucho Hernández;Getafe;La Liga;Colombia;22;Right Midfielder;Right Centre Forward;1557,6831;18,15407398;37,78311106;40,54244291;11,81606185;22,11429753;38,45042833;36,58216031;43,87264438;47,81697208
Husein Balic;LASK;Bundesliga;Austria;25;Left Wing;Left Attacking Midfielder;1974,9001;16,28242246;33,47115273;36,08954485;22,61898129;12,52358227;61,20492691;39,08591784;43,86922321;28,68794601
Jason Knight;Derby County;Championship;Republic of Ireland;20;Centre Attacking Midfielder;Left Wing;3851,8833;13,69356268;34,0606791;42,98708003;6,465237928;43,46903421;60,16349533;38,03170037;43,85953595;40,63228238
Harry Wilson;Cardiff City;Championship;Wales;24;Centre Attacking Midfielder;Right Midfielder;2983,817;24,98765318;26,93756571;29,8907793;19,63246809;29,49616644;29,96530338;37,80906258;43,82846423;40,60349697
Garath McCleary;Wycombe Wanderers;Championship;Jamaica;34;Right Wing;Right Centre Midfielder;2021,1498;31,04035459;19,14381805;25,81300307;19,28213409;29,13860256;25,97312238;39,52884518;43,79733666;40,57465981
Karim Onisiwo;FSV Mainz 05;1. Bundesliga;Austria;29;Left Centre Forward;Right Centre Forward;1945,8501;20,43452369;32,0653508;27,23315595;19,70730415;37,61608271;33,46148144;36,17764926;43,77324456;40,55234045
Brad Potts;Preston North End;Championship;England;26;Centre Attacking Midfielder;Right Wing;2320,15;21,41492544;21,08760736;44,61813053;11,5150062;33,04898715;42,30933109;37,72269795;43,76078123;40,54079419
Chuba Akpom;Middlesbrough;Championship;England;25;Centre Forward;Left Centre Forward;2078,8;31,1449931;30,73690023;16,94981584;6,85058918;19,36423667;23,36534566;38,33001097;43,63783521;40,42689473
Saïd Bakari;RKC Waalwijk;Eredivisie;South Africa;26;Right Back;Right Wing;2796,2334;21,49332989;25,18995759;44,6202874;15,63175079;71,58001834;35,03758278;39,91624078;43,62068236;33,27965036
Samuel Sáiz;Girona;La Liga 2;Spain;30;Left Midfielder;Right Wing;2184,8833;8,156537061;46,35204121;52,36302833;27,12488469;20,45424355;28,31794189;31,36409724;43,47718546;33,17017187
Steven Bergwijn;Tottenham Hotspur;Premier League;Netherlands;23;Right Wing;Left Wing;1286,8334;15,52006573;30,84457185;51,25686575;14,20532692;33,28085662;46,50326659;37,16464053;43,47472839;47,38328184
Zlatko Dedič;Swarovski Tirol;Bundesliga;Slovenia;36;Left Centre Forward;Right Centre Forward;1369,8;28,77508369;24,56275106;28,12031203;18,78841661;0,968740496;21,79079424;36,45219251;43,45680554;28,41824859
Mike Trésor Ndayishimiye;Willem II;Eredivisie;Belgium;22;Left Wing;Left Centre Midfielder;2569,9;5,804404027;39,90059106;38,40903742;32,68490974;46,55712642;34,95732878;29,96345201;43,45209225;33,15102744
Ruben Loftus-Cheek;Fulham;Premier League;England;25;Centre Attacking Midfielder;Right Wing;2042,75;6,686687755;44,73841029;48,97443259;11,29356795;47,88111075;43,8955802;32,77381587;43,39733525;47,29893075
João Camacho;Nacional;Primeira Liga;Portugal;26;Left Midfielder;Left Wing;1897,7664;21,20701761;43,55264167;29,05793146;13,71940518;46,10725655;36,15575096;39,88468366;43,36896516;42,54120907
Enzo Loiodice;Las Palmas;La Liga 2;France;20;Right Centre Midfielder;Right Midfielder;1016,66675;12,51031017;46,17457174;43,32171897;7,617101353;17,78526638;45,20639991;34,95143606;43,35673329;33,07827496
Jonathan Ikoné;Lille;Ligue 1;France;23;Right Midfielder;Right Centre Forward;2286,8496;17,32395825;34,09679298;46,79567728;17,44978529;27,30632639;50,13669386;39,4407294;43,33813583;42,51096815
Matt Godden;Coventry City;Championship;England;29;Centre Forward;Right Centre Forward;1554,5835;29,98927475;21,53964656;28,71422567;8,334167377;17,35457061;19,92472041;36,35685872;43,31199238;40,12502793
Salvador Agra;Tondela;Primeira Liga;Portugal;29;Left Wing;Right Wing;2402,2002;15,68520704;39,57268578;36,30579669;16,24645265;22,49470786;36,22815743;34,45502772;43,2735268;42,44759228
Jaime Mata;Getafe;La Liga;Spain;32;Left Centre Forward;Right Centre Forward;2148,9333;25,87304071;24,0653673;32,68576474;8,812165172;22,69363558;29,24327996;36,53792589;43,26764205;47,15757761
Aaron Leya Iseka;Metz;Ligue 1;Belgium;23;Centre Forward;Left Centre Forward;1062,9668;27,12682054;31,48320809;32,79672027;10,83794889;26,26012872;23,53814348;38,29958495;43,21499393;42,39017658
Dani Ojeda;Alcorcón;La Liga 2;Spain;26;Left Midfielder;Left Wing;1459,7166;18,93311687;25,64951718;40,48476817;10,64046956;19,40794245;43,62174935;35,49068866;43,15119163;32,92146048
Musashi Suzuki;Beerschot-Wilrijk;Jupiler Pro League;Japan;27;Right Centre Forward;Left Centre Forward;2090,317;26,00551468;23,12679149;34,23400233;8,194340378;15,89808047;27,6737103;35,82462234;43,12681254;32,90286087
Moussa Al Tamari;OH Leuven;Jupiler Pro League;Jordan;23;Right Wing Back;Right Wing;1251,9833;8,445059002;49,58406616;48,98808265;13,21360177;39,40966457;39,98355406;34,0130733;43,10817176;32,88863921
Luca de la Torre;Heracles Almelo;Eredivisie;USA;23;Left Centre Midfielder;Left Wing;2525,6663;11,22981578;30,40634669;56,55973079;11,247907;57,98894415;52,55910964;36,90157981;43,09557957;32,87903221
Leonardo Pavoletti;Cagliari;Serie A;Italy;32;Centre Forward;Left Centre Forward;1714,0166;23,93673695;24,43939307;29,05483316;3,353004096;8,96034512;40,08101962;35,48913181;42,98155362;42,1611918
Dwight McNeil;Burnley;Premier League;England;21;Left Midfielder;Right Midfielder;3261,9006;17,27659676;35,60339717;36,50613732;19,33198674;36,13781025;31,08237626;34,99318499;42,94773556;46,80891023
Maxi Gómez;Valencia;La Liga;Uruguay;24;Right Centre Forward;Left Centre Forward;2869,1665;32,17308646;30,81329121;26,90745718;5,338536043;16,63115921;17,35962107;38,8551902;42,80256958;46,65069325
Pablo Valcarce;Ponferradina;La Liga 2;Spain;29;Right Wing;Left Midfielder;2829,3171;21,12660592;27,26265391;25,71217885;6,351195373;42,97586526;40,7525291;35,99174422;42,78917525;32,6452663
Braian Ezequiel Mansilla;SC Farense;Primeira Liga;Argentina;24;Left Wing;Left Midfielder;1190,3501;10,48171482;38,64936845;24,17422822;15,65073689;59,23587173;44,78103093;32,59458314;42,71224889;41,89702713
Joaquín Muñoz;Málaga;La Liga 2;Spain;22;Right Midfielder;Left Midfielder;1802,0831;16,71513094;37,38601968;30,53881323;18,94397349;34,78703718;44,64799462;36,925634;42,68922006;32,5690072
Gustavo Sauer;Boavista;Primeira Liga;Brazil;28;Left Centre Midfielder;Right Wing;2114,0667;12,43349584;45,5291239;34,27443763;11,39118209;45,38154518;44,25332847;35,47716966;42,66565258;41,85132017
Kamil Jóźwiak;Derby County;Championship;Poland;23;Left Wing;Right Wing;2861,2166;6,090640064;42,9363898;40,57344284;15,72986851;42,98134366;47,50019465;31,76135493;42,56721638;39,43505372
Angel Gomes;Boavista;Primeira Liga;England;20;Centre Attacking Midfielder;Centre Forward;2583,3333;19,95433163;36,79034894;40,90818062;17,96198895;26,75440821;38,58341257;38,83429856;42,52212707;41,71053404
Valentín Vada;Tenerife;La Liga 2;Argentina;25;Left Midfielder;Right Centre Forward;2031,8668;19,41587134;30,80386819;44,18526617;16,58441313;28,58980122;33,39917272;36,44561492;42,48188387;32,41082361
Nicolas de Préville;Bordeaux;Ligue 1;France;30;Centre Attacking Midfielder;Right Wing;1690,2501;6,634527852;36,4158788;40,11753816;22,7850449;35,66660898;39,94622571;29,45319267;42,44405936;41,63395636
Lyle Taylor;Nottingham Forest;Championship;International;31;Centre Forward;Left Centre Forward;1900,5333;17,58724305;26,53629971;34,21948157;12,23710583;38,27219937;30,5747689;32,309174;42,3871262;39,26821486
Jean-Ricner Bellegarde;Strasbourg;Ligue 1;France;22;Right Centre Midfielder;Left Wing;2193,5334;8,975811934;42,57842118;41,45487378;10,47731809;54,6621107;38,26031976;32,2615039;42,34799232;41,53972289
Willian;Arsenal;Premier League;Brazil;32;Right Wing;Left Wing;1518,9667;11,80886817;28,70014538;63,16071175;19,15095747;31,1962763;40,19524132;34,39872006;42,33659768;46,1428286
Antonio Candreva;Sampdoria;Serie A;Italy;34;Right Midfielder;Right Wing Back;2619,583;13,41757439;28,7356227;45,42787078;25,85362543;38,50137001;23,08390893;30,81502918;42,31097223;41,50340938
Yacine Qasmi;Rayo Vallecano;La Liga 2;Morocco;30;Centre Forward;Right Centre Forward;1886,1002;27,37686534;29,96601886;27,05770309;17,49017318;3,870600426;41,20621704;40,55348792;42,30572982;32,27642991
Nikola Kalinić;Hellas Verona;Serie A;Croatia;33;Centre Forward;Right Centre Forward;1116,2832;21,9392483;33,09426867;31,82905278;4,452261307;1,786728775;31,70133937;33,93529548;42,27786468;41,47093373
Benito Raman;Schalke 04;1. Bundesliga;Belgium;26;Left Wing;Right Centre Forward;1307,4166;19,28126097;25,82551156;27,69720867;17,00635055;20,32850824;49,87167077;36,19766006;42,24722503;39,13860784
James McClean;Stoke City;Championship;Republic of Ireland;32;Left Wing;Left Wing Back;1642,6334;30,27104995;19,15965484;28,39791616;10,46441829;42,52952702;48,55403164;44,01911228;42,24425008;39,13585179
Robbie Brady;Burnley;Premier League;Republic of Ireland;29;Right Midfielder;Left Midfielder;1117,6499;14,90463683;33,536551;33,63238055;11,93260368;45,80675689;23,07713918;30,377214;42,22804788;46,02451973
Yukinari Sugawara;AZ Alkmaar;Eredivisie;Japan;20;Right Back;Right Wing;1767,7668;32,05216343;12,9519068;45,92778154;13,44511213;53,44600713;36,95326491;44,97076395;42,21703666;32,20876299
Felipe Pires;Moreirense;Primeira Liga;Brazil;26;Left Wing;Right Midfielder;1611,7499;15,27411026;31,36092203;42,97391883;13,00918467;26,034989;36,37487752;33,21083825;42,17096754;41,36607687
Brayan Riascos;Nacional;Primeira Liga;Colombia;26;Centre Forward;Right Midfielder;2419,4497;20,45652175;36,96962139;31,81568367;6,081544897;27,52769313;38,6907689;36,85112836;42,1408276;41,33651219
Przemysław Płacheta;Norwich City;Championship;Poland;23;Left Wing;Right Wing;1245,1833;7,701337294;26,50769993;44,47986896;19,80732701;30,93730646;71,73183263;35,05993621;42,13365251;39,03339216
Emil Riis;Preston North End;Championship;Denmark;22;Centre Forward;Right Centre Forward;1795,1167;15,81365467;32,38431381;27,51832567;15,6922286;39,6545073;32,10746719;32,01700032;42,10293874;39,00493835
Kevin Lasagna;Udinese;Serie A;Italy;28;Left Centre Forward;Right Centre Forward;1184,35;13,36001894;21,73933785;31,35682885;8,778259385;13,71300102;32,11529612;26,00538434;42,09485567;41,2914177
Ola John;RKC Waalwijk;Eredivisie;Netherlands;29;Left Wing;Centre Forward;1117,4667;21,17132274;43,84262875;41,50343776;15,97082363;23,87112469;24,3619845;37,8822788;42,0884922;32,1106922
Oliver Burke;Sheffield United;Premier League;Scotland;24;Right Centre Forward;Left Centre Forward;1344,8334;9,92959965;31,3023123;31,17670843;21,74042517;22,40747749;44,74192032;29,91218974;42,07646792;45,85931211
Fábio Silva;Wolverhampton Wanderers;Premier League;Portugal;18;Centre Forward;Centre Attacking Midfielder;1557,3666;17,73316919;26,65208645;31,84358022;5,616869055;24,02736304;50,18900123;34,7614918;42,00769818;45,78435971
Dominik Starkl;Flyeralarm Admira;Bundesliga;Austria;27;Left Wing;Left Midfielder;1246,8667;22,46541994;41,73592909;34,92322641;21,57472236;37,61909274;37,65429644;41,92663443;41,99152613;27,46004023
Miguel Cardoso;Belenenses ;Primeira Liga;Portugal;26;Centre Forward;Right Wing;2666,9001;12,34061563;34,68872309;28,67701531;21,34248614;27,52452071;25,44080857;28,309685;41,99013294;41,18869375
Allano Brendon de Souza Lima;Santa Clara;Primeira Liga;Brazil;26;Left Wing;Left Midfielder;1092,6333;11,02144485;40,22611601;41,57601205;21,6191673;51,95565762;42,63901977;35,39033332;41,97421068;41,17307538
Jon Morcillo;Athletic Bilbao;La Liga;Spain;22;Left Midfielder;Left Wing;1451,3999;20,27530377;23,63152441;34,631632;23,52334518;21,80804932;44,4083994;37,0688026;41,90874117;45,67650605
Borja Bastón;Leganés;La Liga 2;Spain;28;Left Centre Forward;Centre Forward;2261,8833;14,21388014;33,53664625;30,92750756;13,04126681;12,60883796;46,03995221;32,47274896;41,90148469;31,96801804
Tom Lawrence;Derby County;Championship;Wales;27;Left Wing;Centre Attacking Midfielder;1784,6333;16,36244428;30,70598706;46,79335916;7,66969864;37,11749974;40,241848;35,39439901;41,87779138;38,79635769
Álvaro Jiménez;Albacete;La Liga 2;Spain;26;Right Midfielder;Left Midfielder;2981,517;4,813723381;50,94833178;29,24661639;19,9869988;39,16508253;37,04602725;28,87531451;41,87019715;31,94414774
Samuel Obeng;Real Oviedo;La Liga 2;Ghana;24;Left Centre Forward;Right Centre Forward;1566,3835;29,03898623;28,21490384;22,92641201;5,3496111;17,94264618;41,45620423;40,58040652;41,85954526;31,93602106
Marco Meilinger;Altach;Bundesliga;Austria;29;Right Wing;Right Centre Forward;1252,3168;19,01083064;38,59648486;35,55819421;8,450357523;31,18819277;46,96904812;38,80894963;41,84846508;27,36648654
Zaydou Youssouf;Saint-Étienne;Ligue 1;France;21;Right Midfielder;Left Centre Midfielder;1308,8833;15,48000179;49,12358163;34,55696168;8,990008016;45,77644263;37,82078144;37,05686228;41,83188772;41,03346885
José Carrillo;Lugo;La Liga 2;Spain;27;Centre Forward;Right Centre Forward;1586,8833;25,76963569;37,03556619;20,52917801;9,57832041;31,29634611;16,84050309;35,48049298;41,79616907;31,88766929
Néstor Querol;Sabadell;La Liga 2;Spain;33;Left Centre Forward;Left Centre Midfielder;1184,4166;23,4196157;29,00781415;19,81871862;10,46444256;33,17158314;38,0040257;36,63079497;41,79276588;31,88507289
Anthony Lozano;Cádiz;La Liga;Honduras;28;Right Centre Forward;Left Centre Forward;1636,8668;21,27603021;37,75111614;23,53316471;9,649998958;14,90744322;12,26264095;30,46110365;41,71368402;45,46391248
Matt Phillips;West Bromwich Albion;Premier League;Scotland;30;Right Midfielder;Left Midfielder;1974;21,04946396;25,57281243;33,67494181;19,28572513;30,11801856;24,32901919;33,68887297;41,70553673;45,45503272
Francis Amuzu;RSC Anderlecht;Jupiler Pro League;Belgium;21;Right Wing;Left Wing;2127,3838;10,89190712;33,38701636;45,66460189;28,04312526;40,75450558;28,81855483;31,42306791;41,67978707;31,79887764
Luke Freeman;Nottingham Forest;Championship;England;29;Centre Attacking Midfielder;Left Wing;1361,6001;13,1198764;43,99595359;37,74174423;20,04321823;29,44169416;28,03470783;32,6052583;41,6549251;38,58989026
Manu Fuster;Albacete;La Liga 2;Spain;23;Left Midfielder;Right Centre Forward;2847,2664;8,746414351;36,87837598;46,87756152;10,17737741;38,3368546;42,37747269;31,45289079;41,63665336;31,76596952
Immanuel Pherai;PEC Zwolle;Eredivisie;Netherlands;20;Left Wing;Centre Attacking Midfielder;1717,0336;11,37793547;25,81087713;30,46868897;19,86634524;33,54313711;68,48562552;35,43979554;41,63246236;31,76277207
Stefan Nutz;Ried;Bundesliga;Austria;29;Centre Attacking Midfielder;Centre Forward;2160,5;15,39955975;33,40601288;28,02677639;21,87979888;16,327141;29,05406516;30,52303706;41,62494973;27,22032037
Makhtar Gueye;KV Oostende;Jupiler Pro League;Senegal;23;Right Centre Forward;Left Centre Forward;2357,2834;21,71403233;33,06731885;20,8006339;9,859455319;21,93149481;32,17779594;34,22868061;41,59398318;31,73341504
Uche Ikpeazu;Wycombe Wanderers;Championship;England;26;Centre Forward;Left Centre Forward;2215,3499;21,63975109;40,86484745;22,31689915;8,51671664;22,44365553;18,1036225;32,84281448;41,58371693;38,5239217
Joe Lolley;Nottingham Forest;Championship;England;28;Right Wing;Left Wing;1577,9167;7,49321135;39,60955235;41,15004773;24,11129632;27,20384793;39,54181973;30,46365807;41,54443341;38,48752872
Manuel Lazzari;Lazio;Serie A;Italy;27;Right Wing Back;Right Midfielder;2768,9668;18,84363825;30,46558488;47,83028607;22,43945768;39,68669668;27,71565018;36,50346198;41,53020312;40,73754232
Harry Cornick;Luton Town;Championship;England;26;Right Wing;Right Centre Forward;2715,8167;7,728544228;35,21799077;27,68521793;30,17578989;33,27671888;50,05644547;31,25053222;41,52039323;38,46525746
Mark Uth;Schalke 04;1. Bundesliga;Germany;29;Centre Attacking Midfielder;Left Centre Forward;1547,7332;21,98960158;27,68228935;36,16581341;6,639932228;30,00886635;40,68487337;37,36029692;41,49564104;38,44232657
Kerim Frei;FC Emmen;Eredivisie;Turkey;27;Right Wing;Left Wing;1547,0667;0,025736372;49,80391693;54,57917997;20,78492982;24,18118814;39,01283018;27,77948741;41,48106464;31,64726578
Milot Rashica;Werder Bremen;1. Bundesliga;Kosovo;24;Left Wing;Left Centre Forward;1544,6666;12,95023847;40,03128903;31,20160804;18,0522947;21,08090366;32,49547362;31,00389016;41,46487839;38,41382749
Facundo Colidio;Sint-Truiden;Jupiler Pro League;Argentina;21;Right Centre Midfielder;Right Centre Forward;1615,5667;16,52504287;31,71100087;36,91465614;17,29280301;40,66222037;47,30508469;37,20352366;41,4596233;31,63090747
Kasper Dolberg;OGC Nice;Ligue 1;Denmark;23;Centre Forward;Right Centre Forward;2041,5168;27,29902403;28,86180236;33,4217017;9,231200989;13,49128973;40,68791004;40,70411812;41,44759326;40,65650918
Renaud Ripart;Nîmes;Ligue 1;France;28;Left Wing;Left Centre Midfielder;3255,1838;20,61699149;30,67845154;31,28427814;5,921940206;36,64350521;43,1278436;37,10864765;41,44561614;40,65456979
Pablo de Blasis;FC Cartagena;La Liga 2;Argentina;33;Right Midfielder;Left Centre Forward;1827,1167;11,0752855;21,52992103;39,76422904;22,29149799;34,66529367;50,93018461;32,0895827;41,43655637;31,61330896
Héber Pena;Sabadell;La Liga 2;Spain;31;Right Wing Back;Left Wing;1461,7668;0,023143759;39,22100716;27,02478956;28,16183191;57,74576493;64,16553317;30,23274155;41,37870972;31,56917585
Éric Ebimbe;Dijon;Ligue 1;France;20;Right Wing;Centre Attacking Midfielder;2243,7832;5,498659861;41,87795365;42,1147928;13,59734709;36,48481553;43,79854665;29,84263448;41,36084737;40,57141896
Alessandro Albanese;Waasland-Beveren;Jupiler Pro League;Belgium;21;Left Midfielder;Right Midfielder;1304,9667;12,04351199;37,86033699;37,87428092;23,84259644;40,3428846;32,87527228;32,62766923;41,33228032;31,53375334
Pedro León;Eibar;La Liga;Spain;34;Right Midfielder;Right Wing;1011,23334;12,53163922;32,32035548;28,47777933;19,46364256;36,71614045;36,72412711;30,74679304;41,27330008;44,98393625
Rémi Oudin;Bordeaux;Ligue 1;France;24;Left Wing;Right Wing;2542,583;19,37790793;20,30711067;32,93653848;27,3726875;47,62030458;23,79299772;33,01881974;41,25524814;40,46783523
Loïs Diony;Angers;Ligue 1;France;28;Centre Forward;Left Centre Forward;1856,2836;34,29120885;21,01053908;25,63087972;11,7568974;12,89011839;36,67746497;42,95550458;41,22735869;40,44047809
Adam Reach;Sheffield Wednesday;Championship;England;28;Left Wing Back;Left Midfielder;3759,2996;22,08166342;27,13512456;37,29666749;12,82036214;44,24248887;24,66388887;35,56869105;41,2081851;38,17602209
Simone Verdi;Torino;Serie A;Italy;28;Left Centre Midfielder;Right Centre Forward;1732,2667;6,345075179;35,45556977;34,9622472;22,20689697;41,86024861;35,27465099;27,6552486;41,20372765;40,41729808
Nacho Méndez;Sporting Gijón;La Liga 2;Spain;23;Right Midfielder;Right Wing;1236,3834;0,018008631;34,49009115;43,14696673;18,07039307;38,68841658;59,51878873;28,10692713;41,16451845;31,4057623
Álvaro Fidalgo;Castellón;La Liga 2;Spain;24;Left Midfielder;Left Wing;1249,7333;0,010082633;46,9529731;54,3743593;10,57270202;35,73397338;59,76798064;31,24236927;41,15665785;31,39976519
Georg Teigl;Austria Wien;Bundesliga;Austria;30;Right Back;Right Midfielder;2622,9668;21,39294065;28,47994666;32,59480119;18,48920059;60,14285681;31,36044335;37,72509097;41,07131038;26,85827212
Adrien Truffert;Rennes;Ligue 1;France;19;Left Back;Left Midfielder;2053,8167;10,0785146;23,88557229;57,75054578;16,03583121;50,96459969;56,12806462;35,63972108;41,05547709;40,27187708
Cauley Woodrow;Barnsley;Championship;England;26;Centre Forward;Left Wing;3649,1836;17,03642814;22,9796242;34,80918776;17,06148075;15,0697088;39,03649375;32,11052101;41,010994;37,99334062
Ivan Cavaleiro;Fulham;Premier League;Portugal;27;Right Wing;Centre Forward;2622,1333;10,68972165;35,36693841;39,30721032;14,63994578;24,1597993;43,66524273;31,55059391;40,97494982;44,6587631
Laurent Depoitre;Gent;Jupiler Pro League;Belgium;32;Left Centre Forward;Right Centre Forward;1289,2833;16,77462208;18,92413619;38,10473984;28,33039753;6,68596908;37,64825775;31,89192817;40,95996442;31,24970131
Bernd Gschweidl;Ried;Bundesliga;Austria;25;Right Centre Forward;Centre Forward;1102,8;24,68114939;28,4120423;24,98666937;11,38342013;31,77396169;24,83612723;35,36603286;40,95492032;26,78215972
Martyn Waghorn;Derby County;Championship;England;31;Centre Forward;Right Wing;2034,9;20,87187957;22,45553556;29,5174946;19,33173529;28,7067481;39,90802076;35,62533876;40,919217;37,90831672
Filip Krovinović;Nottingham Forest;Championship;Croatia;25;Centre Attacking Midfielder;Left Wing;1654,9;7,808419722;35,2627929;55,69621525;12,08181174;40,37406907;39,84730601;31,33110242;40,88790129;37,87930527
Afonso Sousa;Belenenses ;Primeira Liga;Portugal;21;Left Wing;Left Defensive Midfielder;2046,1497;13,97841192;41,64987231;43,27616074;13,76994393;30,98535972;34,04024319;34,24851824;40,84622336;40,06661725
Mateo Klimowicz;VfB Stuttgart;1. Bundesliga;Argentina;20;Right Centre Forward;Left Wing;1261,9501;8,03559644;34,55674352;39,69143452;15,82256773;29,59503244;55,26931935;32,29700773;40,72787185;37,73105105
Manu García;Sporting Gijón;La Liga 2;Spain;23;Centre Attacking Midfielder;Left Midfielder;3004,1497;6,339145285;41,45719758;39,18234749;19,47564903;28,66154803;51,98238641;31,94461029;40,69948702;31,05097456
Edu Espiau;Las Palmas;La Liga 2;Spain;26;Centre Forward;Left Centre Forward;1270,6998;23,16463089;30,56221952;23,13460516;2,484221535;12,22030133;61,48953787;40,09013376;40,67070172;31,02901331
Jordi Mboula;Mallorca;La Liga 2;Spain;22;Right Wing;Right Midfielder;1397,3167;8,267391563;33,80918133;30,09893969;21,58221495;44,38480838;48,59710694;31,1560832;40,62335735;30,99289273
Quentin Boisgard;Lorient;Ligue 1;France;24;Left Wing;Right Wing;1379,9498;20,43053426;33,00997064;33,76405677;10,60465836;44,58435527;34,81516844;36,98220481;40,59434579;39,81954711
Rubén García;Osasuna;La Liga;Spain;27;Left Midfielder;Right Midfielder;2837,9998;15,35750303;27,05357087;37,08245311;19,08928215;50,96262026;26,62000105;31,70571705;40,48137143;44,12081002
Jamie Allen;Coventry City;Championship;England;26;Right Wing;Right Defensive Midfielder;1432,4166;22,2395588;24,51161514;40,09715785;4,120395935;20,88492631;48,05490938;38,17073003;40,44226049;37,46645542
Enzo Le Fée;Lorient;Ligue 1;France;21;Right Centre Midfielder;Right Wing;1923,7997;0,024328368;38,24339983;42,72323511;26,65795458;50,44624606;50,18090144;28,48164898;40,38908225;39,6182013
Kévin Rodrigues;Eibar;La Liga;Portugal;27;Left Back;Left Midfielder;1184,2667;24,85551444;28,79280889;36,95778666;5,22123995;41,98255356;37,8613402;39,95467371;40,36725915;43,99643859
Marcus Ingvartsen;Union Berlin;1. Bundesliga;Denmark;25;Left Centre Midfielder;Left Wing;2070,2166;19,96483992;23,12581141;33,23648692;13,83168778;45,97460453;36,52445303;35,29210548;40,24591838;37,28456047
Fabrice Olinga;Royal Excel Mouscron;Jupiler Pro League;Cameroon;25;Left Wing;Left Midfielder;1476,9166;16,328084;36,90399265;36,0002298;15,67709146;44,09249575;24,94448441;33,22117111;40,23571739;30,69714948
Jairo Samperio;Málaga;La Liga 2;Spain;27;Right Midfielder;Left Midfielder;1713,6831;16,08099145;24,96084862;32,85918316;26,49570102;40,33729526;32,27339405;32,64030382;40,20123064;30,67083841
Nano;UD Logroñés;La Liga 2;Spain;26;Centre Forward;Right Centre Forward;1370,7834;8,092445251;32,84110927;28,20675387;5,459056321;30,30273811;60,15061651;30,43833863;40,1768013;30,65220046
Chris Martin;Bristol City;Championship;Scotland;32;Centre Forward;Left Centre Forward;1958,5;17,58423397;14,88408943;36,53742411;28,08479874;38,45395709;24,9857572;30,70944257;40,1631778;37,20790808
Fabrício;Portimonense;Primeira Liga;Brazil;31;Left Wing;Centre Forward;1824,2499;11,82391005;33,64068405;32,15518192;5,444972933;35,72906575;62,856817;35,0103172;40,12712033;39,36123928
Lucas Pérez;Deportivo Alavés;La Liga;Spain;32;Left Centre Forward;Right Centre Forward;1861,4833;8,595702993;34,54261078;31,53588844;19,1812414;30,6430166;29,74634146;26,57755727;40,06110057;43,66275511
Enis Bardhi;Levante;La Liga;Macedonia;25;Left Midfielder;Left Defensive Midfielder;1782,1669;6,998531291;37,02930014;48,32578939;9,046394964;43,56285875;45,08024817;31,07656341;40,05756494;43,65890162
Franchu;Fuenlabrada;La Liga 2;Argentina;23;Left Midfielder;Left Wing;1801,5167;5,645352362;42,85991458;27,90967035;21,13194843;50,72448394;38,21906076;28,77394846;40,04761148;30,55363731
Nahuel Bustos;Girona;La Liga 2;Argentina;22;Right Centre Forward;Left Centre Forward;1118,5333;16,10664167;28,7491643;30,81921016;11,93445644;38,1375179;38,00731496;32,70483;40,02735429;30,53818244
Nikola Čumić;Sporting Gijón;La Liga 2;Serbia;22;Right Wing;Right Midfielder;1243,4834;15,57560936;28,97329673;21,30878012;28,72588019;25,7272989;46,8387342;34,01057354;39,99456294;30,51316484
Anthony Knockaert;Nottingham Forest;Championship;France;29;Right Wing;Left Wing;2529,1167;10,02821495;34,39237954;46,27930234;13,31089519;42,89157289;32,79597993;30,4292542;39,8510759;36,91877112
Pablo Martínez;Mirandés;La Liga 2;Spain;23;Left Wing;Centre Attacking Midfielder;2874,7163;12,48105505;24,72550794;36,29271116;13,07732766;38,40441699;49,34890844;32,30540588;39,70384741;30,29136842
Fabian Klos;Arminia Bielefeld;1. Bundesliga;Germany;33;Centre Forward;Left Centre Forward;2840,7168;19,02144161;21,82990704;23,43425489;19,6913645;22,64521715;32,06832032;31,18879414;39,58477351;36,67206368
